CaseID,StartTimestamp,Activity,People,case:concept:name,concept:name,time:timestamp,@@index
50055,2021-06-03 20:00:17,OpenPR,mihaimaruseac,50055,OpenPR,2021-06-03 20:00:17,547
50055,2021-06-03 20:00:19,CreateBranch,mihaimaruseac,50055,CreateBranch,2021-06-03 20:00:19,548
50055,2021-06-03 20:01:48,MergePR,mihaimaruseac,50055,MergePR,2021-06-03 20:01:48,549
50055,2021-06-03 20:01:58,DeleteBranch,mihaimaruseac,50055,DeleteBranch,2021-06-03 20:01:58,550
50055,2021-06-03 21:00:04,CreateBranch,mihaimaruseac,50055,CreateBranch,2021-06-03 21:00:04,551
50055,2021-06-03 21:00:32,DeleteBranch,mihaimaruseac,50055,DeleteBranch,2021-06-03 21:00:32,552
50055,2021-06-03 21:49:33,CreateBranch,mihaimaruseac,50055,CreateBranch,2021-06-03 21:49:33,553
50055,2021-06-03 21:50:46,DeleteBranch,mihaimaruseac,50055,DeleteBranch,2021-06-03 21:50:46,554
50055,2021-06-04 00:30:31,CreateBranch,mihaimaruseac,50055,CreateBranch,2021-06-04 00:30:31,555
50055,2021-06-04 00:30:57,DeleteBranch,mihaimaruseac,50055,DeleteBranch,2021-06-04 00:30:57,556
50055,2021-06-04 19:36:56,CreateBranch,mihaimaruseac,50055,CreateBranch,2021-06-04 19:36:56,557
50055,2021-06-04 20:32:40,DeleteBranch,mihaimaruseac,50055,DeleteBranch,2021-06-04 20:32:40,558
50055,2021-06-04 21:04:07,CreateBranch,mihaimaruseac,50055,CreateBranch,2021-06-04 21:04:07,559
50055,2021-06-05 00:37:39,CreateBranch,mihaimaruseac,50055,CreateBranch,2021-06-05 00:37:39,560
50055,2021-06-05 00:40:01,DeleteBranch,mihaimaruseac,50055,DeleteBranch,2021-06-05 00:40:01,561
50055,2021-06-08 15:14:49,DeleteBranch,mihaimaruseac,50055,DeleteBranch,2021-06-08 15:14:49,562
50055,2021-06-09 21:41:27,CreateBranch,mihaimaruseac,50055,CreateBranch,2021-06-09 21:41:27,563
50055,2021-06-09 21:42:02,DeleteBranch,mihaimaruseac,50055,DeleteBranch,2021-06-09 21:42:02,564
50055,2021-11-04 20:41:26,CreateBranch,mihaimaruseac,50055,CreateBranch,2021-11-04 20:41:26,565
50055,2021-11-04 21:25:28,DeleteBranch,mihaimaruseac,50055,DeleteBranch,2021-11-04 21:25:28,566
50057,2021-03-26 01:03:03,CreateBranch,mihaimaruseac,50057,CreateBranch,2021-03-26 01:03:03,567
50057,2021-03-26 01:03:33,DeleteBranch,mihaimaruseac,50057,DeleteBranch,2021-03-26 01:03:33,568
50057,2021-03-26 14:19:43,CreateBranch,mihaimaruseac,50057,CreateBranch,2021-03-26 14:19:43,569
50057,2021-03-26 14:20:11,DeleteBranch,mihaimaruseac,50057,DeleteBranch,2021-03-26 14:20:11,570
50057,2021-06-03 19:20:45,CreateBranch,mihaimaruseac,50057,CreateBranch,2021-06-03 19:20:45,571
50057,2021-06-03 19:22:17,DeleteBranch,mihaimaruseac,50057,DeleteBranch,2021-06-03 19:22:17,572
50057,2021-06-03 20:00:19,CreateBranch,mihaimaruseac,50057,CreateBranch,2021-06-03 20:00:19,573
50057,2021-06-03 20:01:58,DeleteBranch,mihaimaruseac,50057,DeleteBranch,2021-06-03 20:01:58,574
50057,2021-06-03 20:59:56,SubmitCommit,mihaimaruseac,50057,SubmitCommit,2021-06-03 20:59:56,575
50057,2021-06-03 21:00:00,OpenPR,mihaimaruseac,50057,OpenPR,2021-06-03 21:00:00,576
50057,2021-06-03 21:00:04,CreateBranch,mihaimaruseac,50057,CreateBranch,2021-06-03 21:00:04,577
50057,2021-06-03 21:00:15,MergePR,mihaimaruseac,50057,MergePR,2021-06-03 21:00:15,578
50057,2021-06-03 21:00:32,DeleteBranch,mihaimaruseac,50057,DeleteBranch,2021-06-03 21:00:32,579
50057,2021-06-03 21:49:33,CreateBranch,mihaimaruseac,50057,CreateBranch,2021-06-03 21:49:33,580
50057,2021-06-03 21:50:46,DeleteBranch,mihaimaruseac,50057,DeleteBranch,2021-06-03 21:50:46,581
50057,2021-06-04 00:30:31,CreateBranch,mihaimaruseac,50057,CreateBranch,2021-06-04 00:30:31,582
50057,2021-06-04 00:30:57,DeleteBranch,mihaimaruseac,50057,DeleteBranch,2021-06-04 00:30:57,583
50057,2021-06-04 19:36:56,CreateBranch,mihaimaruseac,50057,CreateBranch,2021-06-04 19:36:56,584
50057,2021-06-04 20:32:40,DeleteBranch,mihaimaruseac,50057,DeleteBranch,2021-06-04 20:32:40,585
50057,2021-06-04 21:04:07,CreateBranch,mihaimaruseac,50057,CreateBranch,2021-06-04 21:04:07,586
50057,2021-06-05 00:37:39,CreateBranch,mihaimaruseac,50057,CreateBranch,2021-06-05 00:37:39,587
50057,2021-06-05 00:40:01,DeleteBranch,mihaimaruseac,50057,DeleteBranch,2021-06-05 00:40:01,588
50057,2021-06-08 15:14:49,DeleteBranch,mihaimaruseac,50057,DeleteBranch,2021-06-08 15:14:49,589
50057,2021-06-09 21:41:27,CreateBranch,mihaimaruseac,50057,CreateBranch,2021-06-09 21:41:27,590
50057,2021-06-09 21:42:02,DeleteBranch,mihaimaruseac,50057,DeleteBranch,2021-06-09 21:42:02,591
50057,2021-11-04 20:41:26,CreateBranch,mihaimaruseac,50057,CreateBranch,2021-11-04 20:41:26,592
50057,2021-11-04 21:25:28,DeleteBranch,mihaimaruseac,50057,DeleteBranch,2021-11-04 21:25:28,593
50058,2021-03-26 01:03:03,CreateBranch,mihaimaruseac,50058,CreateBranch,2021-03-26 01:03:03,594
50058,2021-03-26 01:03:33,DeleteBranch,mihaimaruseac,50058,DeleteBranch,2021-03-26 01:03:33,595
50058,2021-03-26 14:19:43,CreateBranch,mihaimaruseac,50058,CreateBranch,2021-03-26 14:19:43,596
50058,2021-03-26 14:20:11,DeleteBranch,mihaimaruseac,50058,DeleteBranch,2021-03-26 14:20:11,597
50058,2021-06-03 19:20:45,CreateBranch,mihaimaruseac,50058,CreateBranch,2021-06-03 19:20:45,598
50058,2021-06-03 19:22:17,DeleteBranch,mihaimaruseac,50058,DeleteBranch,2021-06-03 19:22:17,599
50058,2021-06-03 20:00:19,CreateBranch,mihaimaruseac,50058,CreateBranch,2021-06-03 20:00:19,600
50058,2021-06-03 20:01:58,DeleteBranch,mihaimaruseac,50058,DeleteBranch,2021-06-03 20:01:58,601
50058,2021-06-03 21:00:04,CreateBranch,mihaimaruseac,50058,CreateBranch,2021-06-03 21:00:04,602
50058,2021-06-03 21:00:32,DeleteBranch,mihaimaruseac,50058,DeleteBranch,2021-06-03 21:00:32,603
50058,2021-06-03 21:49:24,SubmitCommit,mihaimaruseac,50058,SubmitCommit,2021-06-03 21:49:24,604
50058,2021-06-03 21:49:29,OpenPR,mihaimaruseac,50058,OpenPR,2021-06-03 21:49:29,605
50058,2021-06-03 21:49:33,CreateBranch,mihaimaruseac,50058,CreateBranch,2021-06-03 21:49:33,606
50058,2021-06-03 21:50:36,MergePR,mihaimaruseac,50058,MergePR,2021-06-03 21:50:36,607
50058,2021-06-03 21:50:46,DeleteBranch,mihaimaruseac,50058,DeleteBranch,2021-06-03 21:50:46,608
50058,2021-06-04 00:30:31,CreateBranch,mihaimaruseac,50058,CreateBranch,2021-06-04 00:30:31,609
50058,2021-06-04 00:30:57,DeleteBranch,mihaimaruseac,50058,DeleteBranch,2021-06-04 00:30:57,610
50058,2021-06-04 19:36:56,CreateBranch,mihaimaruseac,50058,CreateBranch,2021-06-04 19:36:56,611
50058,2021-06-04 20:32:40,DeleteBranch,mihaimaruseac,50058,DeleteBranch,2021-06-04 20:32:40,612
50058,2021-06-04 21:04:07,CreateBranch,mihaimaruseac,50058,CreateBranch,2021-06-04 21:04:07,613
50058,2021-06-05 00:37:39,CreateBranch,mihaimaruseac,50058,CreateBranch,2021-06-05 00:37:39,614
50058,2021-06-05 00:40:01,DeleteBranch,mihaimaruseac,50058,DeleteBranch,2021-06-05 00:40:01,615
50058,2021-06-08 15:14:49,DeleteBranch,mihaimaruseac,50058,DeleteBranch,2021-06-08 15:14:49,616
50058,2021-06-09 21:41:27,CreateBranch,mihaimaruseac,50058,CreateBranch,2021-06-09 21:41:27,617
50058,2021-06-09 21:42:02,DeleteBranch,mihaimaruseac,50058,DeleteBranch,2021-06-09 21:42:02,618
50058,2021-11-04 20:41:26,CreateBranch,mihaimaruseac,50058,CreateBranch,2021-11-04 20:41:26,619
50058,2021-11-04 21:25:28,DeleteBranch,mihaimaruseac,50058,DeleteBranch,2021-11-04 21:25:28,620
50060,2021-06-03 22:17:19,SubmitCommit,geetachavan1,50060,SubmitCommit,2021-06-03 22:17:19,621
50060,2021-06-03 22:17:28,CreateBranch,geetachavan1,50060,CreateBranch,2021-06-03 22:17:28,622
50060,2021-06-03 22:18:30,OpenPR,geetachavan1,50060,OpenPR,2021-06-03 22:18:30,623
50060,2021-06-03 22:21:49,PRReviewApprove,mihaimaruseac,50060,PRReviewApprove,2021-06-03 22:21:49,624
50060,2021-06-03 22:21:54,MergePR,mihaimaruseac,50060,MergePR,2021-06-03 22:21:54,625
50060,2021-06-03 22:22:27,DeleteBranch,mihaimaruseac,50060,DeleteBranch,2021-06-03 22:22:27,626
50060,2021-06-03 23:29:38,CreateBranch,geetachavan1,50060,CreateBranch,2021-06-03 23:29:38,627
50060,2021-06-04 00:10:02,DeleteBranch,mihaimaruseac,50060,DeleteBranch,2021-06-04 00:10:02,628
50060,2021-06-04 00:43:34,CreateBranch,geetachavan1,50060,CreateBranch,2021-06-04 00:43:34,629
50060,2021-06-04 00:55:54,DeleteBranch,mihaimaruseac,50060,DeleteBranch,2021-06-04 00:55:54,630
50060,2021-06-04 20:18:53,CreateBranch,geetachavan1,50060,CreateBranch,2021-06-04 20:18:53,631
50060,2021-08-06 16:22:55,DeleteBranch,mihaimaruseac,50060,DeleteBranch,2021-08-06 16:22:55,632
50061,2021-06-03 22:17:28,CreateBranch,geetachavan1,50061,CreateBranch,2021-06-03 22:17:28,633
50061,2021-06-03 22:22:27,DeleteBranch,mihaimaruseac,50061,DeleteBranch,2021-06-03 22:22:27,634
50061,2021-06-03 23:29:30,SubmitCommit,geetachavan1,50061,SubmitCommit,2021-06-03 23:29:30,635
50061,2021-06-03 23:29:38,CreateBranch,geetachavan1,50061,CreateBranch,2021-06-03 23:29:38,636
50061,2021-06-03 23:29:53,OpenPR,geetachavan1,50061,OpenPR,2021-06-03 23:29:53,637
50061,2021-06-04 00:09:22,PRReviewApprove,mihaimaruseac,50061,PRReviewApprove,2021-06-04 00:09:22,638
50061,2021-06-04 00:09:43,MergePR,mihaimaruseac,50061,MergePR,2021-06-04 00:09:43,639
50061,2021-06-04 00:10:02,DeleteBranch,mihaimaruseac,50061,DeleteBranch,2021-06-04 00:10:02,640
50061,2021-06-04 00:43:34,CreateBranch,geetachavan1,50061,CreateBranch,2021-06-04 00:43:34,641
50061,2021-06-04 00:55:54,DeleteBranch,mihaimaruseac,50061,DeleteBranch,2021-06-04 00:55:54,642
50061,2021-06-04 20:18:53,CreateBranch,geetachavan1,50061,CreateBranch,2021-06-04 20:18:53,643
50061,2021-08-06 16:22:55,DeleteBranch,mihaimaruseac,50061,DeleteBranch,2021-08-06 16:22:55,644
50062,2021-06-03 23:31:31,SubmitCommit,geetachavan1,50062,SubmitCommit,2021-06-03 23:31:31,645
50062,2021-06-03 23:31:40,CreateBranch,geetachavan1,50062,CreateBranch,2021-06-03 23:31:40,646
50062,2021-06-03 23:32:01,OpenPR,geetachavan1,50062,OpenPR,2021-06-03 23:32:01,647
50062,2021-06-04 00:09:56,PRReviewApprove,mihaimaruseac,50062,PRReviewApprove,2021-06-04 00:09:56,648
50062,2021-06-04 00:10:02,MergePR,mihaimaruseac,50062,MergePR,2021-06-04 00:10:02,649
50062,2021-06-04 00:10:21,DeleteBranch,mihaimaruseac,50062,DeleteBranch,2021-06-04 00:10:21,650
50062,2021-06-07 19:08:53,CreateBranch,geetachavan1,50062,CreateBranch,2021-06-07 19:08:53,651
50062,2021-06-07 20:57:35,DeleteBranch,mihaimaruseac,50062,DeleteBranch,2021-06-07 20:57:35,652
50062,2021-06-08 16:48:08,CreateBranch,geetachavan1,50062,CreateBranch,2021-06-08 16:48:08,653
50063,2021-06-03 23:33:08,SubmitCommit,geetachavan1,50063,SubmitCommit,2021-06-03 23:33:08,654
50063,2021-06-03 23:33:16,CreateBranch,geetachavan1,50063,CreateBranch,2021-06-03 23:33:16,655
50063,2021-06-03 23:33:37,OpenPR,geetachavan1,50063,OpenPR,2021-06-03 23:33:37,656
50063,2021-06-04 00:10:19,PRReviewApprove,mihaimaruseac,50063,PRReviewApprove,2021-06-04 00:10:19,657
50063,2021-06-04 00:10:24,MergePR,mihaimaruseac,50063,MergePR,2021-06-04 00:10:24,658
50063,2021-06-04 00:10:37,DeleteBranch,mihaimaruseac,50063,DeleteBranch,2021-06-04 00:10:37,659
50063,2021-06-07 19:11:12,CreateBranch,geetachavan1,50063,CreateBranch,2021-06-07 19:11:12,660
50063,2021-06-07 20:57:37,DeleteBranch,mihaimaruseac,50063,DeleteBranch,2021-06-07 20:57:37,661
50064,2021-06-03 23:34:25,SubmitCommit,geetachavan1,50064,SubmitCommit,2021-06-03 23:34:25,662
50064,2021-06-03 23:34:34,CreateBranch,geetachavan1,50064,CreateBranch,2021-06-03 23:34:34,663
50064,2021-06-03 23:34:48,OpenPR,geetachavan1,50064,OpenPR,2021-06-03 23:34:48,664
50064,2021-06-04 00:10:40,PRReviewApprove,mihaimaruseac,50064,PRReviewApprove,2021-06-04 00:10:40,665
50064,2021-06-04 00:10:46,MergePR,mihaimaruseac,50064,MergePR,2021-06-04 00:10:46,666
50064,2021-06-04 00:11:05,DeleteBranch,mihaimaruseac,50064,DeleteBranch,2021-06-04 00:11:05,667
50065,2021-03-26 01:03:03,CreateBranch,mihaimaruseac,50065,CreateBranch,2021-03-26 01:03:03,668
50065,2021-03-26 01:03:33,DeleteBranch,mihaimaruseac,50065,DeleteBranch,2021-03-26 01:03:33,669
50065,2021-03-26 14:19:43,CreateBranch,mihaimaruseac,50065,CreateBranch,2021-03-26 14:19:43,670
50065,2021-03-26 14:20:11,DeleteBranch,mihaimaruseac,50065,DeleteBranch,2021-03-26 14:20:11,671
50065,2021-06-03 19:20:45,CreateBranch,mihaimaruseac,50065,CreateBranch,2021-06-03 19:20:45,672
50065,2021-06-03 19:22:17,DeleteBranch,mihaimaruseac,50065,DeleteBranch,2021-06-03 19:22:17,673
50065,2021-06-03 20:00:19,CreateBranch,mihaimaruseac,50065,CreateBranch,2021-06-03 20:00:19,674
50065,2021-06-03 20:01:58,DeleteBranch,mihaimaruseac,50065,DeleteBranch,2021-06-03 20:01:58,675
50065,2021-06-03 21:00:04,CreateBranch,mihaimaruseac,50065,CreateBranch,2021-06-03 21:00:04,676
50065,2021-06-03 21:00:32,DeleteBranch,mihaimaruseac,50065,DeleteBranch,2021-06-03 21:00:32,677
50065,2021-06-03 21:49:33,CreateBranch,mihaimaruseac,50065,CreateBranch,2021-06-03 21:49:33,678
50065,2021-06-03 21:50:46,DeleteBranch,mihaimaruseac,50065,DeleteBranch,2021-06-03 21:50:46,679
50065,2021-06-04 00:30:23,SubmitCommit,mihaimaruseac,50065,SubmitCommit,2021-06-04 00:30:23,680
50065,2021-06-04 00:30:27,OpenPR,mihaimaruseac,50065,OpenPR,2021-06-04 00:30:27,681
50065,2021-06-04 00:30:31,CreateBranch,mihaimaruseac,50065,CreateBranch,2021-06-04 00:30:31,682
50065,2021-06-04 00:30:42,MergePR,mihaimaruseac,50065,MergePR,2021-06-04 00:30:42,683
50065,2021-06-04 00:30:57,DeleteBranch,mihaimaruseac,50065,DeleteBranch,2021-06-04 00:30:57,684
50065,2021-06-04 19:36:56,CreateBranch,mihaimaruseac,50065,CreateBranch,2021-06-04 19:36:56,685
50065,2021-06-04 20:32:40,DeleteBranch,mihaimaruseac,50065,DeleteBranch,2021-06-04 20:32:40,686
50065,2021-06-04 21:04:07,CreateBranch,mihaimaruseac,50065,CreateBranch,2021-06-04 21:04:07,687
50065,2021-06-05 00:37:39,CreateBranch,mihaimaruseac,50065,CreateBranch,2021-06-05 00:37:39,688
50065,2021-06-05 00:40:01,DeleteBranch,mihaimaruseac,50065,DeleteBranch,2021-06-05 00:40:01,689
50065,2021-06-08 15:14:49,DeleteBranch,mihaimaruseac,50065,DeleteBranch,2021-06-08 15:14:49,690
50065,2021-06-09 21:41:27,CreateBranch,mihaimaruseac,50065,CreateBranch,2021-06-09 21:41:27,691
50065,2021-06-09 21:42:02,DeleteBranch,mihaimaruseac,50065,DeleteBranch,2021-06-09 21:42:02,692
50065,2021-11-04 20:41:26,CreateBranch,mihaimaruseac,50065,CreateBranch,2021-11-04 20:41:26,693
50065,2021-11-04 21:25:28,DeleteBranch,mihaimaruseac,50065,DeleteBranch,2021-11-04 21:25:28,694
50066,2021-06-03 22:17:28,CreateBranch,geetachavan1,50066,CreateBranch,2021-06-03 22:17:28,695
50066,2021-06-03 22:22:27,DeleteBranch,mihaimaruseac,50066,DeleteBranch,2021-06-03 22:22:27,696
50066,2021-06-03 23:29:38,CreateBranch,geetachavan1,50066,CreateBranch,2021-06-03 23:29:38,697
50066,2021-06-04 00:10:02,DeleteBranch,mihaimaruseac,50066,DeleteBranch,2021-06-04 00:10:02,698
50066,2021-06-04 00:43:25,SubmitCommit,geetachavan1,50066,SubmitCommit,2021-06-04 00:43:25,699
50066,2021-06-04 00:43:34,CreateBranch,geetachavan1,50066,CreateBranch,2021-06-04 00:43:34,700
50066,2021-06-04 00:43:58,OpenPR,geetachavan1,50066,OpenPR,2021-06-04 00:43:58,701
50066,2021-06-04 00:55:38,PRReviewApprove,mihaimaruseac,50066,PRReviewApprove,2021-06-04 00:55:38,702
50066,2021-06-04 00:55:44,MergePR,mihaimaruseac,50066,MergePR,2021-06-04 00:55:44,703
50066,2021-06-04 00:55:54,DeleteBranch,mihaimaruseac,50066,DeleteBranch,2021-06-04 00:55:54,704
50066,2021-06-04 20:18:53,CreateBranch,geetachavan1,50066,CreateBranch,2021-06-04 20:18:53,705
50066,2021-08-06 16:22:55,DeleteBranch,mihaimaruseac,50066,DeleteBranch,2021-08-06 16:22:55,706
50072,2021-06-04 07:14:05,SubmitCommit,advaitjain,50072,SubmitCommit,2021-06-04 07:14:05,707
50072,2021-06-04 07:14:14,CreateBranch,advaitjain,50072,CreateBranch,2021-06-04 07:14:14,708
50072,2021-06-04 07:15:25,OpenPR,advaitjain,50072,OpenPR,2021-06-04 07:15:25,709
50072,2021-06-04 19:11:21,MergePR,copybara-service[bot],50072,MergePR,2021-06-04 19:11:21,710
50072,2021-06-04 19:40:43,DeleteBranch,advaitjain,50072,DeleteBranch,2021-06-04 19:40:43,711
50085,2021-03-26 01:03:03,CreateBranch,mihaimaruseac,50085,CreateBranch,2021-03-26 01:03:03,712
50085,2021-03-26 01:03:33,DeleteBranch,mihaimaruseac,50085,DeleteBranch,2021-03-26 01:03:33,713
50085,2021-03-26 14:19:43,CreateBranch,mihaimaruseac,50085,CreateBranch,2021-03-26 14:19:43,714
50085,2021-03-26 14:20:11,DeleteBranch,mihaimaruseac,50085,DeleteBranch,2021-03-26 14:20:11,715
50085,2021-06-03 19:20:45,CreateBranch,mihaimaruseac,50085,CreateBranch,2021-06-03 19:20:45,716
50085,2021-06-03 19:22:17,DeleteBranch,mihaimaruseac,50085,DeleteBranch,2021-06-03 19:22:17,717
50085,2021-06-03 20:00:19,CreateBranch,mihaimaruseac,50085,CreateBranch,2021-06-03 20:00:19,718
50085,2021-06-03 20:01:58,DeleteBranch,mihaimaruseac,50085,DeleteBranch,2021-06-03 20:01:58,719
50085,2021-06-03 21:00:04,CreateBranch,mihaimaruseac,50085,CreateBranch,2021-06-03 21:00:04,720
50085,2021-06-03 21:00:32,DeleteBranch,mihaimaruseac,50085,DeleteBranch,2021-06-03 21:00:32,721
50085,2021-06-03 21:49:33,CreateBranch,mihaimaruseac,50085,CreateBranch,2021-06-03 21:49:33,722
50085,2021-06-03 21:50:46,DeleteBranch,mihaimaruseac,50085,DeleteBranch,2021-06-03 21:50:46,723
50085,2021-06-04 00:30:31,CreateBranch,mihaimaruseac,50085,CreateBranch,2021-06-04 00:30:31,724
50085,2021-06-04 00:30:57,DeleteBranch,mihaimaruseac,50085,DeleteBranch,2021-06-04 00:30:57,725
50085,2021-06-04 19:36:40,SubmitCommit,mihaimaruseac,50085,SubmitCommit,2021-06-04 19:36:40,726
50085,2021-06-04 19:36:56,CreateBranch,mihaimaruseac,50085,CreateBranch,2021-06-04 19:36:56,727
50085,2021-06-04 19:37:02,OpenPR,mihaimaruseac,50085,OpenPR,2021-06-04 19:37:02,728
50085,2021-06-04 20:10:24,SubmitCommit,mihaimaruseac,50085,SubmitCommit,2021-06-04 20:10:24,729
50085,2021-06-04 20:21:56,SubmitCommit,mihaimaruseac,50085,SubmitCommit,2021-06-04 20:21:56,730
50085,2021-06-04 20:32:18,MergePR,mihaimaruseac,50085,MergePR,2021-06-04 20:32:18,731
50085,2021-06-04 20:32:40,DeleteBranch,mihaimaruseac,50085,DeleteBranch,2021-06-04 20:32:40,732
50085,2021-06-04 21:04:07,CreateBranch,mihaimaruseac,50085,CreateBranch,2021-06-04 21:04:07,733
50085,2021-06-05 00:37:39,CreateBranch,mihaimaruseac,50085,CreateBranch,2021-06-05 00:37:39,734
50085,2021-06-05 00:40:01,DeleteBranch,mihaimaruseac,50085,DeleteBranch,2021-06-05 00:40:01,735
50085,2021-06-08 15:14:49,DeleteBranch,mihaimaruseac,50085,DeleteBranch,2021-06-08 15:14:49,736
50085,2021-06-09 21:41:27,CreateBranch,mihaimaruseac,50085,CreateBranch,2021-06-09 21:41:27,737
50085,2021-06-09 21:42:02,DeleteBranch,mihaimaruseac,50085,DeleteBranch,2021-06-09 21:42:02,738
50085,2021-11-04 20:41:26,CreateBranch,mihaimaruseac,50085,CreateBranch,2021-11-04 20:41:26,739
50085,2021-11-04 21:25:28,DeleteBranch,mihaimaruseac,50085,DeleteBranch,2021-11-04 21:25:28,740
50087,2021-06-04 20:15:14,SubmitCommit,mihaimaruseac,50087,SubmitCommit,2021-06-04 20:15:14,741
50087,2021-06-04 20:15:23,CreateBranch,mihaimaruseac,50087,CreateBranch,2021-06-04 20:15:23,742
50087,2021-06-04 20:15:43,OpenPR,mihaimaruseac,50087,OpenPR,2021-06-04 20:15:43,743
50087,2021-06-04 20:16:28,SubmitCommit,mihaimaruseac,50087,SubmitCommit,2021-06-04 20:16:28,744
50087,2021-06-04 20:32:24,MergePR,mihaimaruseac,50087,MergePR,2021-06-04 20:32:24,745
50087,2021-06-04 20:33:22,DeleteBranch,mihaimaruseac,50087,DeleteBranch,2021-06-04 20:33:22,746
50087,2021-06-04 21:06:06,CreateBranch,mihaimaruseac,50087,CreateBranch,2021-06-04 21:06:06,747
50089,2021-06-04 20:20:42,SubmitCommit,mihaimaruseac,50089,SubmitCommit,2021-06-04 20:20:42,748
50089,2021-06-04 20:20:50,CreateBranch,mihaimaruseac,50089,CreateBranch,2021-06-04 20:20:50,749
50089,2021-06-04 20:22:44,OpenPR,mihaimaruseac,50089,OpenPR,2021-06-04 20:22:44,750
50089,2021-06-04 20:32:30,MergePR,mihaimaruseac,50089,MergePR,2021-06-04 20:32:30,751
50089,2021-06-04 20:33:29,DeleteBranch,mihaimaruseac,50089,DeleteBranch,2021-06-04 20:33:29,752
50089,2021-06-04 21:06:09,CreateBranch,mihaimaruseac,50089,CreateBranch,2021-06-04 21:06:09,753
50090,2021-03-26 01:03:03,CreateBranch,mihaimaruseac,50090,CreateBranch,2021-03-26 01:03:03,754
50090,2021-03-26 01:03:33,DeleteBranch,mihaimaruseac,50090,DeleteBranch,2021-03-26 01:03:33,755
50090,2021-03-26 14:19:43,CreateBranch,mihaimaruseac,50090,CreateBranch,2021-03-26 14:19:43,756
50090,2021-03-26 14:20:11,DeleteBranch,mihaimaruseac,50090,DeleteBranch,2021-03-26 14:20:11,757
50090,2021-06-03 19:20:45,CreateBranch,mihaimaruseac,50090,CreateBranch,2021-06-03 19:20:45,758
50090,2021-06-03 19:22:17,DeleteBranch,mihaimaruseac,50090,DeleteBranch,2021-06-03 19:22:17,759
50090,2021-06-03 20:00:19,CreateBranch,mihaimaruseac,50090,CreateBranch,2021-06-03 20:00:19,760
50090,2021-06-03 20:01:58,DeleteBranch,mihaimaruseac,50090,DeleteBranch,2021-06-03 20:01:58,761
50090,2021-06-03 21:00:04,CreateBranch,mihaimaruseac,50090,CreateBranch,2021-06-03 21:00:04,762
50090,2021-06-03 21:00:32,DeleteBranch,mihaimaruseac,50090,DeleteBranch,2021-06-03 21:00:32,763
50090,2021-06-03 21:49:33,CreateBranch,mihaimaruseac,50090,CreateBranch,2021-06-03 21:49:33,764
50090,2021-06-03 21:50:46,DeleteBranch,mihaimaruseac,50090,DeleteBranch,2021-06-03 21:50:46,765
50090,2021-06-04 00:30:31,CreateBranch,mihaimaruseac,50090,CreateBranch,2021-06-04 00:30:31,766
50090,2021-06-04 00:30:57,DeleteBranch,mihaimaruseac,50090,DeleteBranch,2021-06-04 00:30:57,767
50090,2021-06-04 19:36:56,CreateBranch,mihaimaruseac,50090,CreateBranch,2021-06-04 19:36:56,768
50090,2021-06-04 20:32:40,DeleteBranch,mihaimaruseac,50090,DeleteBranch,2021-06-04 20:32:40,769
50090,2021-06-04 21:03:59,SubmitCommit,mihaimaruseac,50090,SubmitCommit,2021-06-04 21:03:59,770
50090,2021-06-04 21:04:06,OpenPR,mihaimaruseac,50090,OpenPR,2021-06-04 21:04:06,771
50090,2021-06-04 21:04:07,CreateBranch,mihaimaruseac,50090,CreateBranch,2021-06-04 21:04:07,772
50090,2021-06-04 21:06:41,MergePR,mihaimaruseac,50090,MergePR,2021-06-04 21:06:41,773
50090,2021-06-05 00:37:39,CreateBranch,mihaimaruseac,50090,CreateBranch,2021-06-05 00:37:39,774
50090,2021-06-05 00:40:01,DeleteBranch,mihaimaruseac,50090,DeleteBranch,2021-06-05 00:40:01,775
50090,2021-06-08 15:14:49,DeleteBranch,mihaimaruseac,50090,DeleteBranch,2021-06-08 15:14:49,776
50090,2021-06-09 21:41:27,CreateBranch,mihaimaruseac,50090,CreateBranch,2021-06-09 21:41:27,777
50090,2021-06-09 21:42:02,DeleteBranch,mihaimaruseac,50090,DeleteBranch,2021-06-09 21:42:02,778
50090,2021-11-04 20:41:26,CreateBranch,mihaimaruseac,50090,CreateBranch,2021-11-04 20:41:26,779
50090,2021-11-04 21:25:28,DeleteBranch,mihaimaruseac,50090,DeleteBranch,2021-11-04 21:25:28,780
50091,2021-06-04 20:20:50,CreateBranch,mihaimaruseac,50091,CreateBranch,2021-06-04 20:20:50,781
50091,2021-06-04 20:33:29,DeleteBranch,mihaimaruseac,50091,DeleteBranch,2021-06-04 20:33:29,782
50091,2021-06-04 21:06:01,SubmitCommit,mihaimaruseac,50091,SubmitCommit,2021-06-04 21:06:01,783
50091,2021-06-04 21:06:07,OpenPR,mihaimaruseac,50091,OpenPR,2021-06-04 21:06:07,784
50091,2021-06-04 21:06:09,CreateBranch,mihaimaruseac,50091,CreateBranch,2021-06-04 21:06:09,785
50091,2021-06-04 21:06:47,MergePR,mihaimaruseac,50091,MergePR,2021-06-04 21:06:47,786
50092,2021-06-03 23:31:40,CreateBranch,geetachavan1,50092,CreateBranch,2021-06-03 23:31:40,787
50092,2021-06-04 00:10:21,DeleteBranch,mihaimaruseac,50092,DeleteBranch,2021-06-04 00:10:21,788
50092,2021-06-04 22:25:58,SubmitCommit,geetachavan1,50092,SubmitCommit,2021-06-04 22:25:58,789
