CaseID,StartTimestamp,Activity,People
563,2021-06-20 17:58:23,OpenPR,officialrafsan
563,2021-06-20 18:00:39,ClosePR,officialrafsan
563,2021-06-20 18:00:53,ReopenPR,officialrafsan
563,2021-06-20 18:01:06,ClosePR,officialrafsan
563,2021-06-20 18:04:07,ReopenPR,officialrafsan
563,2021-06-20 18:04:13,ClosePR,officialrafsan
